C,kernel,gamma,decision_function_shape,loss
4.506444808337794,3.0,9.6527721488922,1.0,90.3125
7.974631245670764,3.0,10.836081820495227,1.0,90.625
1.5413428427581413,3.0,10.405196747698522,1.0,90.625
3.479052540385371,3.0,10.63714038651581,1.0,90.625
2.5771996454882715,3.0,10.317493783918088,1.0,90.625
18.282801666225545,3.0,11.25592992127197,0.0,90.9375
2.137624820583179,3.0,11.478760685545527,0.0,91.5625
9.71690609322436,3.0,12.651440736878781,0.0,91.5625
1.0792448601659501,3.0,11.400561023143062,1.0,91.5625
19.40573030375206,3.0,12.753500745220764,1.0,91.5625
2.1895207433302613,3.0,11.96717726599595,0.0,91.5625
4.396659999331784,3.0,14.687311166502631,1.0,91.875
8.41351473051225,3.0,14.21536410847661,1.0,91.875
3.0479591460466517,0.0,0.8032331089178719,1.0,92.5
14.07452807716161,0.0,13.193678979498317,1.0,92.5
11.310478664302618,0.0,2.018492318310532,1.0,92.5
0.9260148422516812,0.0,9.19156709077556,1.0,92.5
16.474447741428136,0.0,8.023563550447747,1.0,92.5
17.70795109357499,0.0,1.5254546143836498,1.0,92.5
2.150821494167984,0.0,7.942317256464713,1.0,92.5
19.810362414610438,0.0,0.5528574214034587,1.0,92.5
3.8127310109744865,0.0,0.012078660032720734,1.0,92.5
2.6025507815371296,0.0,3.7705183046911364,1.0,92.5
12.158065625467962,0.0,1.0422717800488823,0.0,92.5
4.462675844129564,0.0,2.5706157263360483,1.0,92.5
5.1474773292764375,0.0,5.772004807231979,1.0,92.5
1.4761051781810073,0.0,14.146715683881933,1.0,92.5
7.23206892072858,0.0,18.890750546871736,1.0,92.5
3.947075364503334,3.0,16.508572577129367,1.0,92.5
17.34945646890407,0.0,6.099335134677528,1.0,92.5
9.450996851851167,0.0,15.451674846231509,1.0,92.5
1.3182222312560574,0.0,3.2070191308816725,1.0,92.5
18.265170474485462,0.0,1.3438438589000137,0.0,92.5
0.5616731121344349,0.0,1.7615008500527385,1.0,92.5
2.8021959710209177,0.0,7.739403431629384,1.0,92.5
0.4561577270678959,0.0,1.31858820909179,1.0,92.5
3.667167432610068,0.0,16.832087156505242,1.0,92.5
9.665007105574077,0.0,13.267311113705937,0.0,92.5
12.674862088859392,3.0,0.025947013584746603,1.0,92.5
7.076588782645383,0.0,5.195206524382921,0.0,92.5
16.58319468409828,0.0,9.814311504799583,0.0,92.5
6.387681645286401,3.0,17.345774690275974,1.0,92.5
2.9806916162588486,0.0,10.910168290332788,1.0,92.5
10.140757942480679,0.0,4.246861607756857,1.0,92.5
1.7192731212625132,0.0,19.09881608414802,1.0,92.5
7.907717529763605,0.0,12.154013156349613,0.0,92.5
2.0212334077608,0.0,6.444197164665107,0.0,92.5
3.2706984881280134,0.0,8.12966436244676,1.0,92.5
14.307664696507057,0.0,5.456860035721612,1.0,92.5
10.984230985295083,0.0,6.282765479271546,1.0,92.5
11.356092910408343,3.0,18.363896672721786,1.0,93.125
3.7958210175620413,3.0,18.326547799318067,1.0,93.125
5.912315779730391,3.0,19.945321950491483,1.0,94.375
14.979802223896417,1.0,15.774220073211964,1.0,99.375
8.766379780666002,1.0,10.933753112829887,1.0,99.375
10.617221268911331,1.0,3.093367453402755,1.0,99.375
12.802082435628378,1.0,7.2378121404710996,1.0,99.375
7.450716405720663,1.0,15.09047065908479,1.0,99.375
4.911687480544135,1.0,14.265118869721825,1.0,99.375
5.727783966357598,1.0,11.803169404680013,0.0,99.375
12.285834637208154,1.0,3.1115443760722132,1.0,99.375
18.911660146754652,1.0,11.942596455446015,1.0,99.375
2.0110507898916232,1.0,1.0014038138783514,1.0,99.375
19.287208242681984,1.0,17.54045210189988,1.0,99.375
1.0473038477320868,1.0,1.8218466437082186,1.0,99.375
2.7329137495226337,1.0,2.154809649897507,0.0,99.375
15.415255677113251,1.0,0.7211644088130225,1.0,99.375
17.3078125387253,1.0,4.3787354988764715,1.0,99.375
2.382694820146089,1.0,6.52670634427631,1.0,99.375
2.3639761719326384,1.0,7.082922266736505,1.0,99.375
2.0052140232577513,1.0,7.048723277756165,1.0,99.375
9.829736742299211,1.0,6.625846736374904,1.0,99.375
0.9812308505710094,1.0,3.132968286887186,1.0,99.375
3.1805460419350973,1.0,8.794415697965015,1.0,99.375
8.934862710295757,1.0,19.612551214144563,0.0,99.375
1.6430681584842883,1.0,6.234179384652915,1.0,99.375
7.257243495163209,1.0,13.897954176719589,1.0,99.375
13.440878375311858,1.0,10.068999948812804,0.0,99.375
3.382518528258359,1.0,15.296447768961396,1.0,99.375
18.773973123162243,1.0,5.0245399358983445,1.0,99.375
0.02592545034986138,1.0,0.20558368991504716,1.0,99.375
8.061837333455953,1.0,5.284933941670028,1.0,99.375
4.469832358836559,1.0,1.0894626739126185,1.0,99.375
3.8708233587428005,1.0,1.1340594661642942,1.0,99.375
1.0050852131749108,1.0,7.86255226537934,1.0,99.375
4.80925125482593,1.0,0.3603546336712684,1.0,99.375
11.980377805462513,1.0,7.4363644499125074,1.0,99.375
5.0762384530652565,1.0,0.5863830362723532,0.0,99.375
