C,kernel,gamma,decision_function_shape,loss
0.11950495839118958,rbf,2.8238112926483154,ovr,63.125
0.15530531838287753,3.0,3.052417956019955,0.0,63.125
0.7969761671188281,3.0,4.457275939684179,0.0,65.3125
0.34533999300892854,3.0,4.465789835037062,0.0,65.3125
3.4433267214367684,3.0,0.03181552763319928,0.0,70.9375
10.386918416463308,3.0,0.00405260112696304,0.0,71.5625
2.2369915366584325,3.0,0.5894787578037128,0.0,75.0
16.08312250493919,3.0,0.62595828799882,0.0,75.3125
8.236710606593773,3.0,0.5731165230619936,0.0,75.3125
14.535281408080412,3.0,0.606641389598005,1.0,75.3125
10.860491014726062,3.0,0.6712927416842326,0.0,75.625
2.385154846603953,3.0,0.42174647923208974,0.0,76.25
4.047921783475432,3.0,0.500794740901801,0.0,76.25
7.47321245241684,3.0,0.48904610141195737,0.0,76.25
9.78923704540031,3.0,0.6895825228651914,1.0,76.5625
2.9318353864879967,3.0,0.7090163961975817,0.0,76.5625
1.1524940789668972,3.0,0.3920603440630235,0.0,76.5625
1.5807942085217,3.0,0.8124455759525393,0.0,77.1875
17.873012363938003,3.0,0.7444123049832145,1.0,77.1875
4.401345021613938,3.0,0.35822076409747183,0.0,77.1875
1.465959675046982,3.0,0.7238557404360355,0.0,77.1875
1.1907223495859074,3.0,0.3719875407691595,0.0,77.5
2.344783098845828,3.0,0.890625898843568,0.0,77.8125
5.364457396352265,3.0,0.7830127853962676,1.0,77.8125
17.53934769051454,3.0,0.7810615589455636,1.0,77.8125
2.4528073375570356,3.0,0.31501139353620045,0.0,77.8125
7.3016300417633815,3.0,0.8822951402062142,0.0,77.8125
7.706311361963808,3.0,0.8450003163238402,0.0,77.8125
1.106411826822646,3.0,0.319503543547184,0.0,77.8125
8.437816414230912,3.0,0.837946343208801,1.0,77.8125
14.017354348428071,3.0,1.0304814323591913,1.0,78.125
8.156711583044775,3.0,1.0681183572957504,1.0,78.4375
6.384541286264725,3.0,0.9958815769888365,0.0,78.75
3.9273497430554793,3.0,0.3223867204439075,0.0,78.75
1.6167075707929524,3.0,1.0914966625134628,0.0,78.75
1.721851015768661,3.0,1.186198015180229,0.0,78.75
9.810499537658133,3.0,0.9601749977185235,1.0,78.75
10.75616062482046,3.0,0.32523588177437174,1.0,78.75
14.406479108559441,3.0,0.9879127255061952,0.0,78.75
1.2190412590689719,3.0,1.228521623834831,0.0,79.0625
2.200928967634318,3.0,1.224326956582968,0.0,79.0625
12.55320634868734,3.0,1.2229990908801327,1.0,79.0625
6.091792463252508,3.0,1.1545866357895007,0.0,79.375
2.048832318379151,3.0,1.2583513545662897,0.0,79.375
2.007656366067166,3.0,0.07598082848410748,0.0,79.375
1.4376358086889225,3.0,1.1626251895013364,0.0,79.375
5.486373118022479,3.0,1.297551942295992,0.0,79.6875
1.5174537162401533,3.0,1.3764019501111835,0.0,80.0
1.634497922731621,3.0,0.014891687364428696,0.0,80.0
9.151976855218603,3.0,1.339704161098047,0.0,80.0
1.3846170889617178,3.0,1.3743109410017529,0.0,80.0
10.368008259110214,3.0,1.3903192728328562,1.0,80.3125
17.75602809324058,3.0,1.4250399376466611,1.0,80.625
1.8174284841451303,3.0,0.01595331620380791,0.0,80.625
1.461297789272832,3.0,1.4415656923941293,0.0,80.625
4.868103280179459,3.0,0.026234784973004466,0.0,80.9375
6.974130868055194,3.0,1.4456816261166092,0.0,80.9375
1.0433701717827226,3.0,1.6409367790391096,0.0,81.5625
2.2790984279025004,3.0,1.653056052461214,0.0,81.5625
19.18452560752315,3.0,1.6076406810243085,0.0,81.5625
15.327073214817375,3.0,1.5977817588103438,1.0,81.5625
2.712721277135016,3.0,1.7185701759313123,0.0,81.875
1.0628299713134766,rbf,1.7055782079696655,ovr,81.875
16.934560519305492,3.0,1.6200186930559932,1.0,81.875
1.428314211888051,3.0,1.5182684290367998,0.0,81.875
4.511490175139301,3.0,1.6852574299110228,0.0,81.875
16.38436247658483,3.0,1.5230322905420668,0.0,81.875
1.0044739488830818,3.0,1.5492281602267737,0.0,82.1875
3.4167758410800864,3.0,1.5771606441008765,0.0,82.1875
1.82154717512866,3.0,1.7274385745894911,0.0,82.5
0.9405893527088215,3.0,0.00022738846439129823,0.0,83.4375
0.024531923817625256,3.0,4.719380709284152,0.0,84.0625
0.07768074255293073,3.0,5.064532528996492,0.0,84.0625
3.193903287753944,3.0,2.2048062593291893,0.0,84.0625
4.651859020894871,3.0,2.1750925007338777,0.0,84.0625
0.6852376447288954,3.0,5.058873240513265,0.0,84.0625
0.0026224358388403646,3.0,4.764921238314706,0.0,84.0625
11.158912127145129,3.0,1.8119993671322587,0.0,84.0625
3.863934203853847,3.0,1.9992087437928017,1.0,84.375
2.1386545612770695,3.0,1.992109838197023,0.0,84.375
18.871650852017066,3.0,2.237070777499323,1.0,84.375
9.953858860522484,3.0,1.9557655309837614,1.0,84.375
3.301081273888985,3.0,1.901514879636345,0.0,84.375
1.6445339393256453,3.0,1.9739319018550883,0.0,84.375
2.6888830889159507,3.0,2.077958573097569,0.0,84.6875
16.850723811299147,3.0,2.0493711444293545,1.0,84.6875
3.4498461939699867,3.0,2.1043162622688367,0.0,84.6875
3.0074607995811746,3.0,1.9351154609052519,0.0,84.6875
4.08165443364088,3.0,2.1200439004370724,0.0,84.6875
0.06602044817635644,0.0,13.036599864228704,1.0,84.6875
1.2068260011674783,3.0,2.038972135280525,0.0,84.6875
6.732611675662818,3.0,2.0980876120345,0.0,84.6875
0.0018862935138450722,0.0,0.013503384797883822,0.0,85.0
0.5803750987694103,3.0,5.191788447695162,0.0,85.3125
1.740742752199564,3.0,3.0701117489705863,0.0,85.3125
0.448269286940129,3.0,5.140252717680484,0.0,85.3125
1.5803916508037874,3.0,2.5090273465649933,0.0,85.3125
2.104836778247857,3.0,2.5258226420012053,0.0,85.3125
19.80110691211142,3.0,2.4219193113347326,1.0,85.625
3.635377616801547,3.0,3.0226248608910202,0.0,85.625
18.29490255852888,3.0,2.424643313089155,1.0,85.625
14.961007804028249,3.0,2.4633902404537644,1.0,85.625
15.734411159384198,3.0,2.4886704470912573,1.0,85.625
13.271708652325712,3.0,3.077396906457567,0.0,85.625
0.4267270512346955,3.0,8.425972146531308,0.0,85.625
2.558072957747169,3.0,2.3843936308982587,0.0,85.625
1.5825398235248955,3.0,2.476794537580785,0.0,85.625
1.3336771610558893,3.0,2.8510817810387654,0.0,85.9375
2.843153573585925,3.0,3.133694092587967,0.0,85.9375
18.93574806895722,3.0,3.1142955350187274,1.0,85.9375
2.2187225785966698,3.0,2.857078572332883,0.0,85.9375
3.3456417679727073,3.0,2.6109923800740313,0.0,85.9375
11.645419234009342,3.0,2.8711782513028057,1.0,85.9375
1.9747433809040906,3.0,2.345090615018356,0.0,85.9375
0.13906692266263299,3.0,5.779627761493608,0.0,85.9375
9.317031114789522,3.0,2.6669166167373177,0.0,85.9375
7.552163863056698,3.0,0.0028304020633461713,1.0,85.9375
2.29962779882918,3.0,2.378495202110307,0.0,85.9375
5.164894169010103,3.0,2.9310301880868455,0.0,85.9375
3.1675255644808575,3.0,2.578827871786999,0.0,85.9375
4.753122710645581,3.0,3.1565702332812675,0.0,85.9375
1.1878990273840235,3.0,3.1426798080187557,0.0,85.9375
13.445157201267222,3.0,3.0934332804749545,1.0,85.9375
2.7004053187479573,3.0,2.6164294085537354,0.0,85.9375
13.623891687964544,3.0,2.608025228655962,1.0,85.9375
4.926324044726749,3.0,2.3602354628530655,0.0,85.9375
0.5055929372458547,3.0,6.631283765039241,0.0,86.25
1.8207793406944237,3.0,2.7607887197156566,0.0,86.25
5.255346979917174,3.0,3.94318923151243,0.0,86.25
0.42223214420081234,3.0,7.05992265321078,0.0,86.25
5.75576763830686,3.0,3.8876181801623053,1.0,86.25
12.547885370159676,3.0,3.900323137913438,0.0,86.25
14.993119306651389,3.0,3.9401900724225922,1.0,86.25
1.1701502706461064,3.0,2.7284505162827215,1.0,86.25
0.7182764888404898,3.0,11.025587707829375,0.0,86.25
2.5684046897129336,3.0,3.8744974568807473,0.0,86.25
0.3670610262828211,3.0,7.292435374296719,0.0,86.25
3.065427511324494,3.0,2.7736739453546635,0.0,86.25
4.312475835447554,3.0,3.9881736848997136,0.0,86.25
0.02943147615632692,3.0,9.55191131731548,0.0,86.25
0.46826615406811994,3.0,5.816644397138061,0.0,86.25
15.1849086082038,3.0,2.7485098023964967,0.0,86.25
6.5742055484940805,3.0,4.0096224910877565,0.0,86.25
5.5570627286293375,3.0,3.641036349095942,0.0,86.5625
2.99632364961165,3.0,3.2987986189929757,0.0,86.5625
3.190021886413366,3.0,3.404826639868467,0.0,86.5625
2.538014483098941,3.0,3.1815172016194806,0.0,86.5625
1.712550469624659,3.0,3.5054511869707117,0.0,86.5625
4.56879600361216,3.0,3.6101646856243983,0.0,86.5625
5.570353676620338,3.0,3.393138494739654,0.0,86.5625
0.0327005040533552,3.0,12.776397889877602,1.0,86.5625
0.35559915982021845,3.0,13.52131333015743,0.0,86.5625
5.031661186271965,3.0,3.182016348129932,0.0,86.5625
2.0227425703173445,3.0,3.417882435560707,0.0,86.5625
3.8106885250444,3.0,3.6511787342729995,0.0,86.5625
2.9616984004905635,3.0,3.3014350433750845,0.0,86.5625
15.68374947392192,3.0,3.316636175270795,1.0,86.5625
1.3953090778586492,3.0,3.632235139085033,0.0,86.5625
0.02822725211665985,3.0,13.936303908333002,0.0,86.5625
2.5104404357417733,3.0,3.6433304646119553,0.0,86.5625
2.5345563531460167,3.0,3.644716274305183,0.0,86.5625
12.311497913660954,3.0,3.2914524938108665,1.0,86.5625
15.685844904673385,3.0,6.19908732311103e-05,0.0,86.5625
19.910778582370046,3.0,4.108495042026687,1.0,86.875
6.13272572982964,3.0,3.726606499915585,0.0,86.875
1.9347343133530739,3.0,3.780707825854514,0.0,86.875
0.003334187524862406,0.0,0.4819525545316409,0.0,86.875
10.987325348378839,3.0,3.741574755603356,1.0,86.875
1.3454695011194744,3.0,4.084216569340724,0.0,86.875
2.147476426208907,3.0,4.150858890782713,0.0,87.1875
5.671068736729031,3.0,5.448230881350897,0.0,87.1875
2.2578465590897157,3.0,5.457015054153715,0.0,87.1875
1.006689166222019,3.0,5.155052499094017,0.0,87.1875
1.1746119649651312,3.0,4.2253056818231975,0.0,87.1875
5.108964218389056,3.0,4.188931671393954,0.0,87.1875
2.3602011448223554,3.0,4.2892356676811705,1.0,87.1875
0.8173920959345136,3.0,16.09183355576921,0.0,87.1875
1.833579622724903,3.0,4.198931101743658,0.0,87.1875
6.445394428996121,3.0,5.404580417783057,0.0,87.1875
14.133609296734711,3.0,0.10717997337801871,1.0,87.1875
7.285147331998901,3.0,4.203039491100083,0.0,87.1875
2.587347542050905,3.0,4.507834680535279,0.0,87.5
9.752511783236297,3.0,4.416569497525381,1.0,87.5
15.123258376105383,3.0,4.469393974172123,1.0,87.5
3.37979170867777,3.0,4.382788209610551,0.0,87.5
0.7305711907965219,3.0,17.445490151910228,1.0,87.5
14.258602550178296,3.0,4.342240070071274,1.0,87.5
3.085776362382618,3.0,4.536772714474677,0.0,87.5
1.5480080975564874,3.0,5.599351424496496,0.0,87.5
0.02465306812030632,3.0,4.374715410141855,0.0,87.8125
12.340494465368014,3.0,4.797791024991781,1.0,87.8125
3.3613565028676726,3.0,4.950355602640165,0.0,87.8125
8.714620429977018,3.0,4.545292567153747,0.0,87.8125
19.352981380674436,3.0,5.024064260863577,1.0,87.8125
8.02654538785834,3.0,4.659419887922409,0.0,87.8125
19.63093074717795,3.0,4.808506703452855,1.0,87.8125
1.6018542616807496,3.0,4.857146311532058,0.0,87.8125
2.912130158226228,3.0,4.659479984310336,0.0,87.8125
0.3648967893262488,3.0,4.571084126062993,0.0,88.125
0.5147449478757469,3.0,4.803935212998694,0.0,88.125
9.315929647949003,3.0,5.732509912509752,1.0,88.125
0.449108616637274,3.0,4.728550739095608,0.0,88.125
0.37042233999291846,3.0,4.571284376620381,0.0,88.125
11.767094208012283,2.0,9.83405934454416,1.0,89.0625
11.55635193530714,2.0,3.3783449115389796,1.0,89.0625
8.797053162018413,2.0,13.308943134516602,1.0,89.0625
6.368829798586192,2.0,7.05386215623283,0.0,89.0625
5.414727245240647,2.0,4.268872334684596,0.0,89.0625
2.9805456521692495,3.0,5.9344403737452875,1.0,89.0625
2.8200650308089834,2.0,1.8376417061323216,0.0,89.0625
0.8082357852123903,2.0,2.4844566468287548,0.0,89.0625
19.648768982359105,3.0,6.5510119696664315,1.0,89.0625
1.1173726916689128,2.0,3.5641515590797725,0.0,89.0625
0.004754241603826204,2.0,1.3150829001047033,0.0,89.0625
18.10585902195557,2.0,5.315236962406276,1.0,89.0625
4.604765514709115,2.0,4.980398568520144,0.0,89.0625
6.034543582199092,2.0,0.060056035121773044,1.0,89.0625
11.26553137890112,2.0,19.0156855581153,0.0,89.0625
1.3797116230284951,2.0,2.8162983260665992,0.0,89.0625
6.60059321251889,2.0,17.24473355421294,1.0,89.0625
1.4145181088822123,2.0,5.648099096219889,0.0,89.0625
7.58586956089472,3.0,6.230113355144429,0.0,89.0625
0.049729305343155575,2.0,4.847476178330293,0.0,89.0625
13.07333935719096,2.0,1.9673529296116599,0.0,89.0625
4.136771302706646,3.0,6.162895730204024,0.0,89.0625
8.346657047172869,2.0,1.8046324494403225,0.0,89.0625
14.646277737093587,2.0,19.885982996211688,1.0,89.0625
15.894128099282542,3.0,6.27688542935419,0.0,89.0625
1.8206695041980825,2.0,1.6931015850304127,0.0,89.0625
17.87979325838452,3.0,6.776446613409298,1.0,89.0625
2.862605342882711,2.0,5.416705773485063,1.0,89.0625
5.213683952946762,2.0,15.156714877949486,0.0,89.0625
3.892096946937513,2.0,2.963265292330028,0.0,89.0625
14.724155945910246,2.0,9.358062324635249,1.0,89.0625
1.944981279276552,2.0,1.174582679015951,1.0,89.0625
4.04494253438549,2.0,5.462510391628429,0.0,89.0625
6.996586724314368,3.0,6.681771657308864,1.0,89.0625
12.793055936400084,3.0,5.896996572339058,1.0,89.0625
2.069498062996945,3.0,6.424182668700105,0.0,89.0625
1.512801771519688,2.0,5.924856993080343,0.0,89.0625
10.143923498523673,2.0,18.215046761537096,1.0,89.0625
5.390036765975067,3.0,6.0263055364278415,0.0,89.0625
8.354711567087296,2.0,5.294737473594637,0.0,89.0625
17.027978282949245,2.0,4.069673423531359,0.0,89.0625
0.5351203805401727,2.0,0.7126100843376884,0.0,89.0625
4.270877078818625,3.0,6.370623567026007,0.0,89.0625
4.518982375383372,3.0,6.418687000295309,0.0,89.0625
1.8140400052550427,2.0,0.9890989290917487,0.0,89.0625
15.874520220601674,2.0,0.47657704820736946,0.0,89.0625
2.7474926337291725,2.0,3.708368371371118,0.0,89.0625
1.8610297897316472,2.0,1.6832230596274584,0.0,89.0625
1.6993492431654962,2.0,3.3335359230636206,0.0,89.0625
13.15362737100239,2.0,1.3047701496928235,0.0,89.0625
1.0445842387219098,2.0,4.424227686163761,0.0,89.0625
8.010966458067461,3.0,6.60449250884912,1.0,89.0625
2.613928853787595,2.0,1.8358923061422034,0.0,89.0625
5.9548510674152135,3.0,6.093735442016362,0.0,89.0625
0.8279097256203513,2.0,7.775187855597124,0.0,89.0625
3.703361730126446,2.0,5.077093280016018,0.0,89.0625
1.9235483443932782,2.0,4.819665195206312,0.0,89.0625
4.015438962091419,2.0,1.0611881164010166,0.0,89.0625
0.5007578107504815,2.0,6.443099443153029,0.0,89.0625
4.443249811292354,3.0,6.499482978318709,1.0,89.0625
12.939915791157395,2.0,0.25538460436731647,0.0,89.0625
11.954598722339965,3.0,6.099623784904253,0.0,89.0625
1.6222752827902935,2.0,6.846424396198135,0.0,89.0625
1.1580645740492266,2.0,5.325983689956081,0.0,89.0625
2.445250310327861,2.0,3.0120551722354283,0.0,89.0625
4.087114998832423,2.0,0.04779975336477871,0.0,89.0625
3.743395163880892,3.0,7.2890737512558745,0.0,89.375
6.228889903009836,3.0,7.845253915882006,1.0,89.375
18.1948018989458,3.0,7.193884087587087,0.0,89.375
7.803512053748605,3.0,8.075163914144566,0.0,89.375
4.861253264775129,3.0,7.4016252848791115,1.0,89.375
3.353371982737931,3.0,7.4458810085006055,0.0,89.375
8.855620558186818,3.0,7.798514709314026,0.0,89.375
3.3141326509555458,3.0,6.8786383393172965,0.0,89.375
4.846802630263627,3.0,6.878883534074719,0.0,89.375
16.52253051084844,3.0,8.163648707596307,1.0,89.375
11.891086593894421,3.0,8.72180117634231,1.0,89.6875
1.1605898217560837,3.0,8.249332191653721,0.0,89.6875
19.41992688427738,3.0,8.389152157857053,1.0,89.6875
12.899108840253708,3.0,9.194712490477322,1.0,90.0
13.821200674432447,3.0,9.15255228304664,0.0,90.0
2.8311405652231594,3.0,8.74101859426089,0.0,90.0
4.032881607538416,3.0,8.812507290685112,0.0,90.0
3.835444125851075,3.0,10.357439599617162,0.0,90.625
3.5478904493907137,3.0,10.731947985527638,0.0,90.625
3.7140067412086823,3.0,11.080021220523777,0.0,90.625
6.863704201252858,3.0,11.182019351231764,1.0,90.625
14.27986450693648,3.0,10.407149339585851,1.0,90.625
16.5289893608827,3.0,0.05284410033842046,0.0,91.25
4.470224112652556,3.0,0.05789346459682143,1.0,91.25
19.980219880811134,3.0,11.519247571737814,1.0,91.5625
4.3645918716428085,3.0,13.44066088365929,0.0,91.5625
5.927022366994405,3.0,11.90963537669938,0.0,91.5625
1.1799045863855104,3.0,12.1669806596983,0.0,91.5625
8.664779343843056,3.0,11.73673852728202,0.0,91.5625
10.762792319698184,3.0,12.512877259899087,0.0,91.5625
19.982782220144482,3.0,12.42076817198323,1.0,91.5625
1.2248117808880679,3.0,14.681602414400148,0.0,91.875
4.280191099439503,3.0,15.539259192648789,0.0,91.875
16.09787780903118,3.0,14.502909299557086,0.0,91.875
6.420079890668566,3.0,15.283625134247856,0.0,91.875
13.84956299776418,3.0,15.355028446714725,1.0,91.875
9.961759697228034,3.0,0.025714709110352008,0.0,92.5
1.7727001634391937,0.0,18.224294901908277,0.0,92.5
17.517980221178544,0.0,12.354667534628742,1.0,92.5
14.920013376785818,0.0,3.521372659971722,1.0,92.5
9.564083615502568,0.0,7.215683606427417,0.0,92.5
7.794450420947589,0.0,8.66917386689676,0.0,92.5
1.8376843301492016,0.0,0.7377488191828698,0.0,92.5
2.147368186787531,0.0,2.433308908762521,0.0,92.5
5.727816832475423,3.0,16.704480083589097,0.0,92.5
2.814724874190998,0.0,1.6376556066396886,0.0,92.5
17.314826227295608,0.0,1.5273567256854865,0.0,92.5
4.33833568092381,0.0,3.023367090436629,0.0,92.5
2.283809340172737,0.0,0.011584024136066517,0.0,92.5
4.652580141072087,0.0,6.606490542393851,0.0,92.5
3.5204290492862724,0.0,6.0628605132167195,0.0,92.5
0.9113527991447157,0.0,11.545333906813543,0.0,92.5
4.976661019424732,0.0,2.7011331963767478,0.0,92.5
2.366532582334771,0.0,5.730293837173399,0.0,92.5
6.103192521603333,0.0,6.96204533864457,0.0,92.5
7.226062944271131,0.0,5.2667732090881545,1.0,92.5
18.670436902242276,0.0,6.083331499523158,1.0,92.5
11.306954558481767,3.0,16.54557842366778,1.0,92.5
7.806933831286725,0.0,0.38013431000515674,0.0,92.5
16.323473472382634,0.0,5.654138778711335,1.0,92.5
10.352511045497556,0.0,0.5890594325955925,1.0,92.5
14.501558335322423,0.0,2.1450121599649394,1.0,92.5
17.20136963468143,3.0,16.440930189834422,1.0,92.5
9.241851049192027,0.0,3.6356032391011404,1.0,92.5
4.416649203333581,0.0,5.508580775504989,1.0,92.5
13.570552603754603,0.0,0.4481454375787911,1.0,92.5
12.192780811972526,0.0,5.021140757028686,1.0,92.5
2.4904283984973135,0.0,3.9550127025712865,1.0,92.5
0.3476906991502664,0.0,7.68665498820533,0.0,92.5
2.5849986326299694,0.0,4.007596079900448,0.0,92.5
0.566182563966899,0.0,3.973009482607618,0.0,92.5
3.651584323425422,0.0,9.911833559833806,0.0,92.5
0.9354847521218472,0.0,0.006876991233612628,0.0,92.5
3.21789150514894,0.0,13.912136273402107,0.0,92.5
19.2112073891695,0.0,7.092011839541326,1.0,92.5
4.974905719896565,0.0,3.2243309906301265,0.0,92.5
13.022018651921318,0.0,10.158337757030322,1.0,92.5
1.6691484554099012,0.0,6.259320557341387,0.0,92.5
1.012875700441835,0.0,2.256455957216287,0.0,92.5
1.3081459307573156,3.0,16.942585791627096,0.0,92.5
5.83090779214047,0.0,4.933756812459077,0.0,92.5
5.375422293997378,0.0,0.7321824891463622,0.0,92.5
2.684071176969991,0.0,13.362174608756197,0.0,92.5
10.03620101273637,0.0,9.826294095903878,1.0,92.5
3.3150677041309478,0.0,2.129802905046475,0.0,92.5
3.091704126625679,0.0,9.45515369845613,0.0,92.5
2.6441872283138443,0.0,3.701721064120658,0.0,92.5
7.265458983896423,0.0,18.31530657279067,1.0,92.5
2.086387278031096,0.0,5.753309704656518,0.0,92.5
5.7205176005177,0.0,1.311257236783503,0.0,92.5
2.765421860418434,0.0,5.769579061651603,0.0,92.5
2.0634642932386678,0.0,3.0512299584820326,0.0,92.5
1.3116410253735715,3.0,17.740834155224817,0.0,92.8125
2.465317704189553,3.0,18.774744550919145,0.0,93.75
2.125653658295188,3.0,19.345312853609634,0.0,94.0625
10.972061097754054,3.0,19.61782830125513,1.0,94.375
4.360673257851916,1.0,0.5765317757886232,0.0,99.375
0.03026061762405252,1.0,3.324153785272582,0.0,99.375
18.404914631770314,1.0,3.0000155269166506,1.0,99.375
1.2919811399003311,1.0,0.5900287265398116,0.0,99.375
0.6245511276870364,1.0,1.538918650261196,0.0,99.375
0.043794497850668246,1.0,8.61477701235641,0.0,99.375
16.707869453145058,1.0,15.944266864894944,1.0,99.375
3.743469375503241,1.0,14.176416231331824,1.0,99.375
13.88245717575169,1.0,17.095951336566305,0.0,99.375
15.378298358097656,1.0,4.772120302531609,1.0,99.375
17.429182476355383,1.0,7.864163419763151,1.0,99.375
18.620874491442564,1.0,1.6694266615980513,1.0,99.375
12.012829304290403,1.0,7.526979007625766,1.0,99.375
12.539933195209755,1.0,3.3636566511204338,1.0,99.375
15.503615534628125,1.0,10.76829462625495,1.0,99.375
16.47781841767784,1.0,9.08555394704782,1.0,99.375
3.822232185835057,1.0,11.919920959116402,1.0,99.375
