max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
3.0,263.0,0.034134068165420084,0.0,3.0,0.26249999999999996
14.0,228.0,0.3478513606305216,4.0,2.0,0.26249999999999996
2.0,194.0,0.1855463880773215,1.0,4.0,0.26249999999999996
13.0,181.0,0.4635371958713722,0.0,2.0,0.26249999999999996
7.0,220.0,0.2032520535248797,4.0,2.0,0.26249999999999996
2.0,0.0,0.026027921320659647,4.0,4.0,0.26249999999999996
8.05337905883789,132.318603515625,0.15434710681438446,0.6734743118286133,1.2779520750045776,0.26249999999999996
3.0,148.0,0.08096864553558723,3.0,3.0,0.26249999999999996
3.0,8.0,0.4304961030316222,3.0,3.0,0.26875000000000004
8.0,252.0,0.21599547721371629,2.0,1.0,0.26875000000000004
11.0,209.0,0.42018055258043646,4.0,5.0,0.26875000000000004
10.45007038116455,209.73495483398438,0.20496304333209991,0.23171091079711914,1.1701037883758545,0.26875000000000004
7.066076278686523,93.7948226928711,0.1566455364227295,0.5374476909637451,1.2835702896118164,0.26875000000000004
10.61854362487793,216.45506286621094,0.23300693929195404,0.32655882835388184,1.8824466466903687,0.26875000000000004
3.0,217.0,0.4452688522694434,3.0,3.0,0.26875000000000004
12.0,18.0,0.38469721117044714,0.0,5.0,0.26875000000000004
6.733712196350098,94.79739379882812,0.2033139169216156,0.6523094177246094,2.8594489097595215,0.26875000000000004
3.0,23.0,0.1039386569669229,3.0,3.0,0.26875000000000004
4.0,135.0,0.07565010666332345,3.0,5.0,0.26875000000000004
12.0,68.0,0.30789814233376106,0.0,5.0,0.26875000000000004
13.0,74.0,0.10133418566982082,4.0,4.0,0.26875000000000004
5.0,169.0,0.35327782872291874,4.0,5.0,0.26875000000000004
2.0,151.0,0.23513506006076768,2.0,4.0,0.26875000000000004
11.0,2.0,0.2578875316483876,2.0,3.0,0.26875000000000004
7.0,227.0,0.4911993729178041,1.0,0.0,0.26875000000000004
2.0,236.0,0.08980948676132061,3.0,3.0,0.26875000000000004
1.0,240.0,0.21968682011993465,1.0,0.0,0.26875000000000004
0.0,218.0,0.1824271968877903,4.0,5.0,0.26875000000000004
10.0,174.0,0.07028582312499108,2.0,4.0,0.26875000000000004
2.0,197.0,0.10252133544179257,4.0,5.0,0.26875000000000004
13.0,124.0,0.04340209604350277,1.0,3.0,0.26875000000000004
1.0,231.0,0.12014877413988115,1.0,0.0,0.26875000000000004
9.0,64.0,0.27475207522785744,1.0,2.0,0.26875000000000004
14.0,285.0,0.3232442002644736,4.0,2.0,0.26875000000000004
6.0,233.0,0.11513143762973174,4.0,3.0,0.26875000000000004
6.0,90.0,0.24401393277969463,4.0,5.0,0.26875000000000004
7.0,292.0,0.04116378518419011,0.0,3.0,0.26875000000000004
2.0,18.0,0.05083111834205345,2.0,5.0,0.26875000000000004
3.0,23.0,0.083379718439829,3.0,3.0,0.26875000000000004
12.0,101.0,0.479961195258795,4.0,1.0,0.26875000000000004
11.0,297.0,0.31159768790507303,4.0,1.0,0.26875000000000004
8.0,266.0,0.0964639332054094,0.0,5.0,0.26875000000000004
8.0,105.0,0.17577489621352943,0.0,2.0,0.26875000000000004
14.0,251.0,0.44450234408832046,4.0,5.0,0.26875000000000004
12.0,239.0,0.3375788970617087,4.0,2.0,0.26875000000000004
9.0,282.0,0.18769492102928548,0.0,4.0,0.26875000000000004
3.0,204.0,0.048098087467381034,3.0,3.0,0.26875000000000004
0.0,49.0,0.40455778573026274,4.0,5.0,0.275
6.0,279.0,0.3369806807672267,1.0,5.0,0.275
7.0,23.0,0.04915785027938302,3.0,3.0,0.275
8.799115180969238,161.0835723876953,0.18513362109661102,0.3686356544494629,1.0294411182403564,0.275
9.0,140.0,0.10809496414408896,4.0,5.0,0.275
5.0,215.0,0.25039657704434565,2.0,2.0,0.275
11.0,52.0,0.16837028842674692,4.0,4.0,0.275
3.0,271.0,0.06721503401594597,3.0,3.0,0.275
7.876622676849365,120.95173645019531,0.17686574161052704,0.5054001808166504,1.2654932737350464,0.275
5.185094833374023,72.89717102050781,0.15438920259475708,0.4177212715148926,1.561187505722046,0.275
4.0,270.0,0.43458819412655636,4.0,5.0,0.275
7.0,80.0,0.15342925630454482,3.0,0.0,0.275
5.0,210.0,0.34024125875359335,0.0,2.0,0.275
5.266513824462891,54.42042541503906,0.1415882408618927,0.8405191898345947,3.0177574157714844,0.275
6.948497295379639,96.95668029785156,0.16476663947105408,0.41091084480285645,1.4944833517074585,0.275
11.0,281.0,0.03300739257170489,2.0,5.0,0.275
0.0,199.0,0.40306941705129523,3.0,3.0,0.275
7.531469821929932,140.942138671875,0.19220700860023499,0.6122803688049316,1.7003833055496216,0.275
1.0,156.0,0.02236300517004497,4.0,2.0,0.275
12.0,184.0,0.21152000997835846,4.0,4.0,0.275
11.0,176.0,0.4625718251307437,0.0,5.0,0.275
6.0,86.0,0.07594878291281087,0.0,5.0,0.275
10.0,77.0,0.04147325656687273,3.0,5.0,0.275
14.0,155.0,0.2878598160066957,3.0,3.0,0.275
3.0,128.0,0.0019715685639260863,3.0,3.0,0.275
14.0,212.0,0.060524416513445256,4.0,5.0,0.275
14.0,33.0,0.39346918379665125,1.0,1.0,0.275
3.0,257.0,0.12699446230048364,3.0,3.0,0.275
0.0,180.0,0.34227807466250554,0.0,0.0,0.275
3.0,23.0,0.14826773673854649,2.0,3.0,0.275
12.0,35.0,0.22685998780412023,0.0,1.0,0.275
4.0,119.0,0.07851185501615512,1.0,3.0,0.275
6.0,295.0,0.21129344359402183,4.0,5.0,0.275
12.0,160.0,0.1291569084976897,1.0,4.0,0.28125
0.0,232.0,0.17668058632426056,1.0,1.0,0.28125
6.0,254.0,0.3599407534563955,0.0,5.0,0.28125
0.0,48.0,0.05561108460300411,0.0,1.0,0.28125
3.0,278.0,0.14509034480470104,3.0,3.0,0.28125
9.0,296.0,0.2850049051703056,2.0,3.0,0.28125
6.70780611038208,81.62372589111328,0.19379989802837372,0.22435498237609863,1.8354212045669556,0.28125
0.0,109.0,0.19106709113864484,1.0,4.0,0.28125
12.0,241.0,0.3102651371252624,0.0,5.0,0.28125
6.0,162.0,0.01145317521151705,2.0,5.0,0.28125
3.0,172.0,0.092000828274137,3.0,3.0,0.28125
3.0,234.0,0.27997927566223535,3.0,4.0,0.28125
6.0,288.0,0.0326386281823246,1.0,5.0,0.28125
3.0,130.0,0.04803190123258261,3.0,3.0,0.28125
8.0,62.0,0.030663836121214164,2.0,5.0,0.2875
3.0,247.0,0.22476841484945909,3.0,3.0,0.2875
0.0,205.0,0.27436403558384154,4.0,4.0,0.2875
8.748687744140625,141.33531188964844,0.1844480186700821,0.4528849124908447,1.0459870100021362,0.2875
3.0,127.0,0.43922030538818024,3.0,3.0,0.2875
9.049707412719727,162.2308349609375,0.20724041759967804,0.20865678787231445,1.5691921710968018,0.2875
6.653130531311035,74.86104583740234,0.18644686043262482,0.3273332118988037,2.3703293800354004,0.29374999999999996
14.0,89.0,0.027678863117405812,0.0,5.0,0.29374999999999996
8.0,249.0,0.08292027081083718,0.0,4.0,0.29374999999999996
11.0,40.0,0.3047935505983315,2.0,5.0,0.29374999999999996
8.0,110.0,0.334979423557801,0.0,5.0,0.29374999999999996
5.187126636505127,61.18914031982422,0.1657615453004837,0.46540021896362305,1.841818928718567,0.30625
7.45359992980957,105.5899429321289,0.2070387601852417,0.1788489818572998,1.6779338121414185,0.3125
