max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
3.0,200.0,0.3394819027047935,1.0,2.0,0.26249999999999996
6.0,240.0,0.38966118070339406,3.0,1.0,0.26249999999999996
7.0,204.0,0.34975966861519864,3.0,3.0,0.26249999999999996
1.0,295.0,0.4644188888986528,3.0,1.0,0.26249999999999996
8.0,286.0,0.3031948975332246,1.0,2.0,0.26875000000000004
0.0,121.0,0.2093974447651843,2.0,3.0,0.26875000000000004
6.0,95.0,0.28440326709535413,3.0,2.0,0.26875000000000004
3.0,221.0,0.3395047166455295,3.0,4.0,0.26875000000000004
14.0,213.0,0.32269614013370124,1.0,4.0,0.26875000000000004
8.0,164.0,0.09275199893868463,1.0,1.0,0.26875000000000004
1.0,262.0,0.03722497587721827,1.0,0.0,0.26875000000000004
5.0,149.0,0.22761675965879374,3.0,0.0,0.26875000000000004
10.0,49.0,0.19616808965268698,3.0,3.0,0.26875000000000004
2.0,83.0,0.12102081102939297,3.0,3.0,0.26875000000000004
4.0,70.0,0.003372145538131477,3.0,1.0,0.26875000000000004
13.0,220.0,0.06665991690656352,3.0,5.0,0.26875000000000004
10.0,230.0,0.29229719412303906,3.0,4.0,0.26875000000000004
11.0,151.0,0.30792802580768014,3.0,0.0,0.26875000000000004
2.0,48.0,0.155585780806878,3.0,5.0,0.26875000000000004
6.0,273.0,0.14344411304096805,1.0,2.0,0.26875000000000004
6.0,45.0,0.18970857803492355,3.0,5.0,0.26875000000000004
1.0,145.0,0.4792399334719114,0.0,3.0,0.26875000000000004
10.0,272.0,0.2791211306607482,1.0,3.0,0.26875000000000004
2.0,182.0,0.3612093379775185,2.0,5.0,0.26875000000000004
1.0,212.0,0.32036655468986264,1.0,1.0,0.26875000000000004
10.0,227.0,0.06120402684203116,0.0,1.0,0.26875000000000004
4.0,276.0,0.30310683394380045,2.0,0.0,0.26875000000000004
6.0,31.0,0.1652148302867268,3.0,5.0,0.26875000000000004
14.0,258.0,0.1293803512830738,4.0,2.0,0.26875000000000004
8.0,91.0,0.16036470999251695,0.0,4.0,0.26875000000000004
12.0,18.0,0.18590001757558017,1.0,4.0,0.26875000000000004
3.0,154.0,0.2900320557758373,1.0,3.0,0.26875000000000004
12.0,40.0,0.23634444128170828,0.0,4.0,0.26875000000000004
6.0,266.0,0.2186067440714181,3.0,2.0,0.26875000000000004
9.0,264.0,0.18751905790152418,4.0,0.0,0.26875000000000004
7.0,192.0,0.25231852852845826,1.0,3.0,0.26875000000000004
11.0,256.0,0.22227382209234497,1.0,2.0,0.26875000000000004
1.0,233.0,0.26031861643375936,1.0,3.0,0.26875000000000004
6.0,176.0,0.43587965538707574,3.0,1.0,0.26875000000000004
4.0,118.0,0.3134393914272212,4.0,4.0,0.26875000000000004
6.0,291.0,0.26715954118067553,1.0,2.0,0.26875000000000004
12.0,127.0,0.17941800643144412,1.0,1.0,0.26875000000000004
2.0,9.0,0.0013064677845753547,1.0,4.0,0.275
10.0,62.0,0.2059080934974268,3.0,3.0,0.275
12.0,90.0,0.3728333447612072,1.0,5.0,0.275
7.0,84.0,0.46308259448333444,3.0,3.0,0.275
10.0,189.0,0.022753875679222026,1.0,3.0,0.275
11.0,37.0,0.4686147755602929,0.0,4.0,0.275
6.0,147.0,0.3361914711207105,3.0,0.0,0.275
1.0,146.0,0.26301289908205505,3.0,5.0,0.275
6.0,178.0,0.18470964336740897,3.0,4.0,0.275
6.0,265.0,0.3287021773238412,0.0,1.0,0.275
14.0,277.0,0.4192050679888665,2.0,3.0,0.275
6.0,290.0,0.42059575907641245,3.0,0.0,0.275
7.0,15.0,0.2548833119957178,3.0,2.0,0.275
13.0,61.0,0.013970031514456645,3.0,4.0,0.275
7.0,289.0,0.4244343158948696,2.0,4.0,0.275
12.0,39.0,0.13425642540246183,3.0,5.0,0.275
11.0,117.0,0.20087146557370472,2.0,3.0,0.275
5.0,136.0,0.2273655153474489,3.0,5.0,0.275
8.0,69.0,0.07365124840496928,3.0,4.0,0.275
8.0,107.0,0.2399505051778734,1.0,3.0,0.275
6.0,44.0,0.08202100571810242,3.0,5.0,0.28125
13.0,231.0,0.011248822538573098,4.0,5.0,0.28125
13.0,148.0,0.38492012895300987,1.0,1.0,0.28125
8.0,19.0,0.12315651518269208,0.0,4.0,0.28125
6.0,126.0,0.3307089072577613,3.0,5.0,0.28125
3.0,236.0,0.3205857906460453,0.0,2.0,0.2875
2.0,133.0,0.21241874101882027,2.0,5.0,0.2875
0.0,163.0,0.3703830136141885,2.0,4.0,0.2875
0.0,285.0,0.1201349627691638,3.0,2.0,0.29374999999999996
0.0,5.0,0.15490223082911847,3.0,5.0,0.30000000000000004
