sort_buffer_size,join_buffer_size,table_open_cache,thread_cache_size,query_cache_limit,max_allowed_packet,max_connect_errors,tmp_table_size,max_heap_table_size,innodb_autoextend_increment,innodb_buffer_pool_size,innodb_additional_mem_pool_size,innodb_log_buffer_size,QPS
3342.9111,1839.486854,1579.840051,125.1077378,1.843601433,13.02190207,1527.235581,117.9355187,123.8728495,128.739963,7.137322898,7.966450896,32.17387194,7084.4
619.6421593,1020.51527,199.6167084,96.93233133,3.521428062,15.25660599,927.2487067,107.5078435,3.744448442,485.1913026,1.620569992,12.96072613,6.833815384,6976.84
1498.035097,1099.730728,638.5411841,112.6830725,1.593302021,4.416908768,389.0798628,92.02397848,87.91831251,397.5606506,8.321718738,8.442311232,24.2114476,7890.57
3827.764844,227.5710585,1936.645738,90.05120726,1.990803131,12.36896214,988.9944194,114.1286304,105.7007114,343.18959,1.822399768,8.224749981,27.3654156,9005.04
3337.544607,1867.758124,1046.835203,14.58346347,2.235904016,9.994183765,1995.357944,122.1136925,20.02044217,143.8990346,8.637287574,19.42925891,22.22741565,8556.94
2631.05082,454.9664732,1576.101374,122.1512896,1.816042276,4.586235641,1392.435862,19.62749037,85.47870269,319.158017,4.135257623,20.03757755,24.20405553,7845.46
2564.188326,1839.452728,589.9158859,10.72793365,2.937598011,16.63296349,156.1442942,70.33273967,61.64470232,261.0921844,8.690618493,16.87880389,28.52933005,8142.18
2662.221495,979.9483105,790.7356367,120.9043822,2.426250469,9.806758116,369.0418752,44.11468536,11.12510129,171.1899587,6.012609146,18.66215167,24.10772005,7960.55
2824.802679,1392.118949,1545.317483,119.644938,2.838629327,10.28219279,29.73460177,38.03431286,41.1508065,362.9508969,3.336320523,18.46415393,16.09785434,8043.76
2161.420688,171.3077702,621.0981007,88.64305624,3.679274245,12.14526302,1692.13392,13.20700291,60.32944979,311.1612694,7.497503778,4.520151788,18.20799639,8006.3
285.2402048,1068.804186,342.2081043,25.45539313,2.336109518,8.750570403,1279.084119,55.77193883,94.78597893,474.2357208,0.103069674,6.167574583,12.66915846,8747.36
1828.343114,672.0171177,1653.196831,39.13823362,2.730692907,16.11731837,1582.904598,44.19121136,51.53221073,100.6937473,3.955394921,10.57916308,28.6290087,7419.47
2473.612916,263.9794624,827.2418148,19.28747645,3.738976653,7.445075443,743.8759746,121.960701,20.11026227,27.97463395,2.677222612,20.66671132,21.73712975,7607.09
2188.593013,1476.757195,1353.508055,54.49606438,1.439819204,16.96825114,1316.342977,61.04965538,65.86387187,154.4420864,0.400905899,7.723259135,9.149282023,7277.14
2583.625445,571.0260724,1382.137984,13.33996443,2.42257777,11.09199831,583.967038,51.1241218,119.5101372,425.3656896,5.432484399,11.3959658,20.47523084,8847.22
3336.282646,2039.789176,1648.800473,77.57002052,3.67479769,10.58349393,731.9042424,79.79638219,76.686009,63.12010932,0.923109763,18.32821255,24.1442316,7128.74
2911.41005,721.5541224,774.2795499,114.4410307,3.360642882,5.302186433,995.7509541,109.4832362,103.2702719,49.60058242,3.388714435,13.52085202,11.53667261,8229.14
1796.34556,388.3355181,1855.706101,66.02696808,2.897627892,11.20746481,1055.444672,52.71898659,54.92009613,208.5894666,2.049358304,4.43384452,17.71520982,8981.96
3586.170076,1848.602136,1585.075952,72.68235684,1.757521157,14.44320787,750.194923,46.00809534,86.04725987,341.2302409,6.949627362,12.43502799,9.243667687,8206.52
3222.47667,424.9830727,403.114461,115.9261306,3.394202078,6.129880865,466.4915571,120.7031561,3.437480534,28.44355922,3.098104645,1.187525607,25.05864676,7909
3008.209488,596.0463548,220.0774126,37.97854454,3.42541989,6.191161288,1137.861725,117.6920886,95.26546698,196.6848589,1.490732385,5.044548305,31.34196465,7419.8
2298.842603,2003.58287,1339.394683,117.5423203,3.632692474,11.70646437,1601.044661,112.2617911,9.828276612,32.48047393,3.839516048,20.63535901,15.88363678,8325.48
3496.511159,1895.037592,531.5263762,51.01818543,2.321111369,16.27060018,399.9195198,31.46373762,102.2962697,56.28605215,5.280277789,16.65387636,28.46751391,8384.45
3276.400754,1552.503236,1055.131031,15.11600264,1.544937984,14.28599933,947.8404212,27.95235534,68.72617062,398.2599549,7.069686571,5.060839385,31.59253959,7770.35
2312.751033,571.8583923,162.4577683,27.91795916,1.042540023,16.03471727,1070.225526,14.7159,42.78794314,377.0935077,8.622615501,20.17130981,15.91763635,7866.45
3568.533295,1323.680241,820.5724582,121.8226958,1.612796536,6.256179288,1916.402646,109.9334604,14.29773429,291.2557721,8.267383845,9.330231164,21.80491019,9206.97
3848.852255,761.4798979,1906.395088,95.42899401,2.88240001,10.29273227,1044.751798,16.59618886,32.27902545,150.2689427,8.348346082,19.1825678,11.71812063,8903.63
3845.797462,239.6652811,1066.735009,72.26639561,2.605395525,15.63330898,1411.871923,99.93108407,53.05803343,96.11719365,5.820011047,11.92840627,10.21357212,7193.07
1476.473937,1831.634306,478.4839479,74.60906162,3.414250386,2.951775771,813.7578619,112.0810752,66.34700077,65.62187147,8.595509468,8.356393195,31.07107712,8164.13
965.1948372,1288.433212,1811.103485,68.9131617,3.39331132,10.98329008,1824.671436,125.7484511,112.9178382,336.203292,7.225647933,16.68190292,10.33396389,9118.2
3004.495305,852.4016194,1341.614256,84.1100795,1.898360381,16.30480929,1877.164671,83.20844116,25.3542435,321.901694,5.481981153,2.850776254,23.79640548,7943.65
1783.242266,1148.137682,1725.192726,77.30978419,1.778558705,8.439671715,458.9290288,60.75051696,23.80803552,488.5829293,3.803991506,16.91630683,20.60844862,7732.3
2024.030226,686.2910188,1794.998336,12.50030002,2.859874612,4.118792331,1353.428428,62.36753548,18.46940715,416.400605,5.661284197,15.98288785,23.11859722,7938.46
3763.912144,623.2575506,1958.419759,21.34480934,3.100594688,5.59209493,1568.047046,72.73146738,84.44381958,179.7864978,6.15758308,14.66160748,11.39954103,8641.98
2798.016718,592.364433,199.9164932,101.4709211,1.725253154,4.480983568,279.9947073,49.43545366,33.43553926,116.3498902,2.394141721,8.17578905,14.88291568,8108.64
2021.77252,477.4862127,281.6951698,26.64316517,2.381613163,15.24288119,1526.932859,89.09911054,34.51880094,293.7477782,3.602013224,3.296714892,17.49233687,8249.44
4036.17586,1039.90129,1143.350865,70.01488007,2.823917996,3.843125553,293.6666261,78.58855843,81.26523115,503.7831032,3.861041124,15.10290266,28.87911789,7853.66
2747.772724,1830.26133,873.4511325,96.45355764,1.772842131,8.85901462,1648.739635,22.36004839,122.1161781,89.59098237,4.335398185,19.66031835,8.122422581,8856.37
501.6908647,2033.527434,1432.583268,36.01025378,3.365073717,12.02387944,186.9085937,45.84894394,81.71152307,330.4212636,2.130640387,14.74887708,16.65288657,8674.02
403.9371026,960.4086132,1674.314702,25.79652153,1.960257832,13.6576236,268.2742128,11.78163357,6.559254082,214.0127995,4.853921292,18.61420421,27.28367242,8864.07
2221.029958,1244.318328,798.3163547,84.93259121,2.874835834,12.09305429,1343.528742,11.54873051,119.7585453,159.7294785,8.991482412,8.463452344,11.26929939,8518.21
3245.606901,1165.094311,432.8231265,26.35737803,2.758182713,13.5243688,1435.54577,20.21317122,38.78698328,313.6762945,5.717280566,10.87155706,32.32001887,7702.77
545.9978015,406.1604475,1626.602959,40.14482633,3.018774259,15.87154519,51.74015354,25.90994528,78.00109218,411.1541771,2.643229382,4.505265135,12.59775695,8470.22
2379.909133,1064.639361,1518.339169,57.92718125,3.949327346,11.60271695,215.1121414,56.83110075,87.67157899,394.3117596,7.63286545,1.493322306,30.62616408,7889.55
1609.176248,187.5838881,370.713103,127.2189691,1.793323314,14.2917978,411.550238,126.7102516,95.89873433,323.7108703,1.15779636,10.39805948,21.35720055,8114.41
1478.744059,550.9520193,1142.372611,50.17958194,3.039853727,2.398713894,27.77935706,24.5606415,107.7388401,429.3424107,1.415244079,5.532026623,30.54646885,8452.17
913.3980397,499.6361903,1348.347874,63.10990243,1.334738191,11.69111322,1977.455487,81.46462887,73.22602694,217.9569754,3.256791205,6.279275974,27.26275544,7805
1720.235222,1473.135335,1877.511619,60.68968912,3.392859368,6.854993797,657.9816329,48.54005966,104.9854013,475.6697506,3.214314024,16.03037823,15.01784908,8394.12
3811.137966,1108.505625,743.4496351,90.50510891,3.418408702,13.90670521,578.1349656,86.95897509,106.1603738,40.22580138,4.54887237,12.322439,24.84858079,8453.29
2448.491744,2035.392984,1483.27076,126.0015155,2.544656105,16.58004587,757.8746255,61.0249629,24.67226858,231.1173808,2.435863746,19.66128289,12.91636687,8155.42
501.1936142,949.8385912,1397.371504,74.59763945,1.42230482,9.656125141,260.8661261,64.33077201,77.00986601,120.7382823,1.575360206,17.55972019,20.97213642,9015.92
3658.395896,1646.377358,1191.326738,40.07156564,3.356341213,4.728979378,1811.305682,46.22927642,117.1730034,102.590301,0.376076542,12.57109919,23.25210357,7237.54
2007.16526,717.924812,680.7029292,40.83062619,1.414544307,10.07476648,770.7598231,77.74003482,20.79336735,112.1351022,8.823686643,14.99040592,22.42922492,7503.19
2541.089901,820.6790639,1910.424406,24.74266718,2.831081829,14.7438411,1444.112004,59.5363825,80.63806509,333.0110085,3.116286477,12.83584176,26.31274452,8013.04
3741.901987,243.7254196,458.5562526,91.84525213,1.062842957,3.00459491,611.0956913,50.54648572,68.38869208,236.1357567,5.34094653,6.159248641,30.76586827,7900.97
261.6217724,332.2529417,1085.10801,86.4286454,2.524614845,2.681197698,1736.664409,38.2812754,60.04320616,511.3310451,4.79090338,17.07039127,22.86547194,8149.98
3573.115668,1288.769295,1869.002039,18.02497693,2.356577864,4.598924869,1626.994912,58.93311532,122.9508567,41.29850609,6.813975907,9.648638129,26.49243742,8180.53
3437.932647,1768.30466,1535.840877,55.1514705,3.03462577,3.060676817,1995.014146,80.32610046,43.84222718,45.11363859,3.089076534,20.63077699,26.99853826,9090.4
2019.259135,1805.055088,235.3127765,37.86206523,1.576814671,3.669979808,521.8430144,114.9750053,66.58426657,389.5779345,3.227813876,12.11359272,26.2328324,8255.68
1594.510049,1284.714652,1216.934967,57.57037678,1.007438985,3.60069715,430.8064542,19.05332766,67.81351486,413.0837837,0.082747261,12.2676418,28.93081421,7315.96
879.0745478,623.9085319,1285.798048,21.48425781,1.144060416,13.10541061,435.0898918,36.9236644,21.0178394,51.15480906,6.32500178,17.74644002,22.40996808,8699.57
1290.479508,1436.826059,1704.481015,53.60094363,3.540731619,13.40542324,830.8403735,59.83529519,64.39405921,364.1282301,1.498369118,16.96167242,26.15845457,7652.66
366.3874372,903.5729676,656.1119821,73.13391376,2.231392914,12.83224711,635.0581239,67.58899008,10.24897719,453.6680326,7.67164052,20.80209354,6.114923459,7530.42
2851.462956,1429.959905,1341.232171,44.53885327,2.800741851,3.956774667,1504.471057,57.74531418,43.13566313,332.8610214,4.00057608,4.093569133,20.76643014,8269.37
1194.384334,969.0309044,892.3389186,116.9177096,2.696094944,10.35878817,1036.037719,104.7468954,18.12718854,397.1934509,4.476981345,7.284222493,13.01823898,7086.13
2638.186965,129.6440732,1937.813897,118.4778439,2.669388696,2.737430737,1557.67306,122.8547896,114.9221058,83.26405163,1.051320503,16.52983225,26.6416044,8097.04
1003.875606,1064.122266,1581.915254,53.73904579,2.612564046,5.030355096,1109.818079,23.02287533,92.8003171,419.4547732,8.435225319,10.09049361,21.35990373,8491.1
1688.596676,579.7335455,608.9561155,122.99557,2.106853582,2.394525498,898.4149386,121.6231277,65.05794841,50.38383845,5.771919175,20.79704099,7.741911656,8713.19
2299.799646,171.8299661,266.1550332,111.6621388,3.999432083,7.849300027,48.34017167,60.49225695,110.8735171,459.8278833,7.791951286,14.2491369,28.87871673,7379.12
939.8970393,819.999791,1094.865418,108.7862036,2.060243886,5.691036926,1291.472281,120.9186848,17.31299825,329.1911797,2.794969362,14.81079862,23.45116048,8176.27
175.2704677,1167.84943,1780.994461,101.7298906,1.219220476,16.03482988,1800.770905,103.3289326,124.4699655,193.6397801,1.182002265,8.577649845,31.17857292,8676.84
3402.250972,1565.429856,934.1136338,53.54676341,3.565174512,2.898000584,250.9000501,26.67726198,34.18306085,326.6106812,3.635803817,17.60956828,30.64085957,8229.17
416.6474011,1499.107127,1490.217626,19.25950733,3.968420898,2.572337003,31.07460913,89.42108472,65.69591648,279.9562337,6.145546385,18.49495015,14.61013039,8584.65
3595.413793,1400.771268,686.1790592,111.0317526,1.622000134,2.863010088,678.8407084,125.333854,116.6174025,21.28619485,6.858856697,4.716364333,15.73347304,7874.27
2446.905848,1037.318315,1261.912546,47.05646298,2.860707348,9.976778516,1336.973262,82.01214907,31.9689945,315.3132259,3.681607459,3.992621944,24.51962374,8014.12
3732.743432,519.7637611,1415.271838,97.19322162,3.851801881,4.483486724,179.5452005,71.80060184,114.8712382,366.5800122,6.343952513,7.015880869,12.1623974,8466.33
856.486566,1268.136533,205.8351001,90.19444895,2.279320051,7.267851413,1721.150865,117.4956175,45.43715562,183.0838837,2.276008777,18.58126231,31.2270606,7989.96
2610.645004,1640.981027,955.933933,48.56423432,1.207215114,4.694494826,712.4656522,45.26976383,75.00316307,410.8453126,7.246043631,5.001732844,27.6698263,8095.9
2297.31401,1105.883256,1089.268582,92.00009951,2.418307604,7.511243389,1136.739992,39.91667958,12.05443367,42.61394628,7.074187016,5.75210498,28.50858733,8616.49
1803.873016,669.0033864,614.4896608,10.7477678,3.038649441,3.041464132,698.6594207,113.361734,40.68490903,20.82670212,5.44057469,14.59900686,12.62915104,8122.67
1961.263076,1504.29097,765.171099,102.6140084,3.747611783,11.38965399,1922.926748,93.07925323,6.872172407,258.4274251,6.957620741,10.66527825,23.50412434,8529.58
2219.018672,1724.158377,572.3112762,104.571057,3.345056861,4.395816853,843.7226651,9.033207029,71.29166355,485.6530268,3.851774928,13.33358994,25.8135139,7885.98
238.8689554,1165.637392,1441.348896,96.64332241,1.015341901,5.693518943,1351.283569,104.1904908,123.2605571,299.1852725,2.942610873,12.17371109,7.095990056,8626.05
3454.226127,1028.5884,1002.073761,12.76909255,2.958553586,15.87398377,1410.037884,126.3454601,100.0878857,77.61065374,6.909282664,4.357696412,28.61164058,8263
2617.482775,1718.100687,851.8278559,95.63409839,2.983083226,5.877536514,1330.467253,95.88583374,86.90908192,91.21656065,0.858140811,5.052667243,18.99982254,8694.03
1227.106876,1940.909388,1869.287278,100.7842337,3.73781946,10.74487896,706.6061889,36.61582729,123.9265631,365.6167159,4.244002989,16.49472491,25.71477547,7962.83
442.5476552,701.8215415,1045.601612,38.75764425,1.773570023,2.403698393,1279.288816,90.60993767,116.0772537,9.065008031,8.024130453,18.36495194,11.72182335,8532.21
755.5432656,1808.116499,1070.12628,118.8591985,3.539621041,15.23015349,1878.500893,128.762395,52.6633066,302.8773508,3.968995907,8.43291438,15.51739464,7993.37
3849.565355,1819.502578,1420.520349,25.73270998,1.619615968,14.81783924,149.4755752,87.43545047,75.18823646,9.433663251,0.084410891,4.013129386,29.85922588,8597.3
276.7827983,2014.527423,285.2046362,106.3797133,3.315263586,13.48475931,714.5524362,36.26151785,57.73378751,53.54036161,3.070480983,16.68445587,18.20462062,8515
1093.42099,447.822609,1218.793255,113.0262993,2.40770815,6.625360839,659.9686825,77.64321342,55.50471459,16.99048689,8.101045187,5.561447564,13.42163861,8945.68
2847.976729,1479.495613,1153.528105,30.28251663,3.543075715,13.35348993,826.3401182,89.97940678,2.153940634,304.9879578,3.702206005,14.00068514,6.052454037,8354.85
1112.460287,390.987386,1609.953508,97.54803091,1.965114947,14.37409409,1712.240985,29.11518117,84.57746645,178.3284781,6.21105397,8.765892366,18.24314529,8136.59
1623.295191,1981.510367,1199.243478,52.59774755,1.413258871,6.880982061,1246.76798,22.07037606,44.3564228,71.77704189,1.389339679,15.73416836,20.15902624,7952.89
776.2493449,1667.629114,156.7837596,46.16679558,1.768217795,14.22888587,1768.323728,120.4095415,24.13663135,335.0823044,8.606467372,10.25412067,28.06639191,8173.75
430.8275816,1205.528773,1414.177246,91.70135095,2.120452664,14.1135039,1669.057019,45.58181529,26.40650461,237.1379115,0.986499262,8.493369443,17.54007174,8366.15
4024.698303,848.3612402,1232.965221,79.58514947,2.080683942,16.1747085,1917.917072,93.64669759,21.78315868,62.23499946,0.984058883,9.118893675,7.025709065,8372.71
1694.21904,1440.645998,1412.659478,39.2508314,2.047664922,3.289824898,14.81070816,111.1044527,106.5324527,495.7093675,7.723683329,16.26334629,7.125155418,7490.54
1539.882149,1491.38534,1674.656057,24.17703803,1.543970708,14.81341976,1352.938711,61.32110497,10.2251363,262.4184308,1.766772444,3.986337691,22.25171143,8949.04
1193.00298,1570.721336,1128.276514,17.96212559,1.342771929,9.840470117,1681.945559,79.84788323,39.11850144,20.20659053,4.633010792,1.045762088,19.63520721,8359.7
2020.481714,1091.386639,598.8037551,41.26500721,3.330952384,15.8495821,1324.029691,116.2308801,98.25689869,468.3756381,1.013811856,15.91472029,31.87068647,
2382.999855,217.0474815,1895.080558,95.1693751,1.370392078,11.39090339,777.647076,35.2171836,103.0143336,465.017108,3.786557521,17.94613266,4.375696201,8052.8
1083.857808,285.4243768,307.178194,17.41842255,3.998979115,2.371604515,921.9949721,49.34016892,80.57341867,277.162283,1.864650944,6.561977287,17.29721326,8371.75
1714.069084,1792.634619,841.4674567,38.0679888,1.210294169,4.458108604,886.6108461,13.81142379,29.2924202,69.76601138,5.685262942,3.593748833,5.68401972,7552.94
2699.524958,1747.105937,794.4553373,89.7612469,3.249968034,12.45629487,1684.998768,121.6675159,8.226648848,48.05682155,6.65488694,17.36344683,30.73053762,8904.58
1983.537122,1526.779467,1694.621571,27.89151086,2.032021575,13.19356855,983.7178962,121.1013598,56.41446104,116.4798424,3.179985185,5.107111493,15.54987807,7389.69
1414.835696,725.7771223,377.4354009,125.5703526,3.057597786,6.817273877,498.4765827,40.18207862,6.792601504,385.1221456,1.485354598,8.798320615,15.84320233,7447.25
2688.028778,608.9899781,1049.194777,49.6665206,1.083260038,2.703384177,1121.445155,122.8826381,67.29642227,294.2868109,3.338559551,12.485478,21.88735793,9188.75
3326.9974,1303.710217,133.4482004,110.7320065,2.387325404,12.43520809,503.3303413,120.8927825,106.4689335,216.1571623,6.039130885,9.369615991,29.16500023,8945.84
2030.751593,941.1483539,1769.688529,69.37597222,3.583363355,8.259689911,1636.064363,29.51670637,24.73713425,31.00934373,7.423971915,12.2426552,6.895897994,7757.62
3208.935013,1376.667203,1344.07106,113.3276559,2.192551757,5.535025686,1164.943399,29.53593195,21.72693531,92.69566364,8.720299156,8.212036147,8.126323396,8113.05
2149.148219,1861.379514,1904.223877,94.38211032,3.149371685,13.41911375,1712.296879,87.70592753,39.67770869,21.31810003,8.474537216,14.90197931,18.26610993,9501.22
1790.206571,1661.754332,1884.692295,21.59003134,2.199020878,4.67892925,416.2061957,63.97503028,128.0148183,255.0830661,3.930149953,14.40370358,4.60000756,8824.88
4023.816244,727.3840313,1938.067143,74.76720276,3.352240345,14.71814722,587.5933325,79.74751747,26.41302611,268.5817781,3.707679162,8.402684291,28.71212821,7537.77
3754.593033,1847.242858,353.2069,70.5835105,1.098673721,12.74925832,1398.738879,32.06188852,101.0859793,286.1049086,2.39017953,10.93802239,12.98589623,8528.26
1368.035608,752.344961,1301.95337,43.09119434,1.04463754,13.9210937,179.8252103,116.3299595,57.56610509,359.1799566,7.704641768,18.68816889,20.28650315,8387.63
1550.808723,1480.738442,559.8111038,91.77312786,3.285564599,16.39658325,1785.533748,77.8648194,120.7168707,371.9835586,1.47073553,9.824347889,10.09974846,8341.5
1271.38144,1509.488342,1154.438135,118.5163483,3.320457448,9.301908901,778.4622664,109.9789089,12.38255199,335.93499,6.617538623,12.97420824,14.35551371,7812.18
2871.598657,2015.436032,1998.403105,12.26708846,1.605554772,9.313585816,1076.628537,117.5917882,42.13805069,284.1519285,5.79143243,11.11079012,25.03499597,8132.55
3711.627267,1010.809712,568.6019077,37.29221677,2.349561729,9.36427113,1550.206891,47.44672807,105.3468673,325.5422134,3.049239265,13.48660471,5.708596965,8813.03
3227.598404,467.4567624,1492.526522,61.98322792,2.160372468,15.70006181,667.4725243,12.62313728,72.01336332,450.7821474,4.16742066,10.22444823,29.15347976,8665.75
2028.3693,490.302255,1815.941769,49.9990266,2.899924819,9.676933978,1284.576413,104.791882,126.0093806,499.7456588,3.897211458,2.793571503,32.96138565,8856.44
1861.981833,756.5798255,1451.19305,55.34626732,3.417679972,5.333272642,839.3358468,19.11838657,68.87589517,127.1119647,4.429954762,13.40908676,27.94666921,8244.79
232.9026001,1353.080048,975.1469907,20.58259812,2.383467698,15.20152028,1398.63145,115.3783842,18.10743298,318.2362014,6.58929179,8.416629675,9.512636958,9045.7
1151.631754,947.688112,1479.725026,27.35262443,1.421187892,12.14962952,745.2695211,114.4033627,23.93504977,249.2791611,4.09082478,16.38875329,12.96094184,8501.09
4002.402358,1784.265173,411.5559973,19.62734699,1.862775658,5.06864582,1421.306939,97.57944066,84.6278244,313.4068383,7.835367843,11.57602206,26.34354614,8655.03
342.7539245,1709.771347,1323.156547,17.4963254,3.812196957,4.390866816,1867.106031,63.08565414,86.9116807,294.370772,7.423949372,4.46237827,4.406849277,7831.71
3408.349171,1394.950382,1762.528956,83.68835395,2.331493526,4.623344332,1089.182337,108.0953692,114.917212,242.5918013,8.161728448,20.66774528,29.46132669,7851.85
1229.714329,1617.323354,1353.818419,71.68948999,3.651292443,6.432117026,870.925624,124.7863267,51.3491561,157.8171152,5.38107777,7.761771383,27.00163291,8170.47
1114.039812,1668.701254,514.5144983,87.28175305,2.165008266,3.195999738,344.2989891,78.16538849,67.60808165,369.4218005,6.274279144,20.44841089,32.04307299,7912.45
3378.400498,833.0727006,1119.180431,71.24119425,2.11463196,5.262700197,26.33557901,35.93777475,109.9549128,67.09353807,4.335719258,3.658816971,19.93994716,8128.62
1088.383977,768.872201,1484.375009,8.101674784,3.95451795,12.26217944,919.5547709,49.06626917,107.9115672,360.6548303,1.677924008,20.04879562,29.9229383,7939.96
1165.552799,445.6499314,301.6749037,85.42966408,1.287210664,10.89820354,452.2555315,9.387129653,77.77044733,302.4689,8.122168418,17.07008248,30.91001513,7718.81
3756.450576,204.4022704,1306.583869,47.74399281,3.115966668,14.51780389,207.8395159,30.57792172,66.85438991,222.6230591,4.121620454,7.729507208,6.919512928,8575.26
4014.200336,993.9613859,429.1608082,105.7951461,1.323189418,10.47698279,172.7698307,104.3417584,110.1664535,324.4005938,3.770881281,20.41250986,24.34894246,7568.69
1256.16334,830.3076128,642.8109892,128.7737637,2.373001451,4.020412559,313.7360765,40.50089392,84.38569664,236.0606678,2.746151859,10.30164887,18.7182306,8804.96
3327.861776,285.7186555,1606.040285,84.81619076,1.796695676,6.108531456,743.1366208,69.43978902,54.05259363,16.77286581,8.131547708,19.88888685,11.79188812,8394.49
650.5988926,314.7777487,1932.591389,114.6337595,2.785083126,11.11524032,1317.050166,96.12711511,24.50322437,493.0135641,0.722370308,20.16780049,11.96317077,8368.5
1904.9644,129.4407217,1732.165575,92.3764534,3.697174945,8.068170845,1560.655492,99.17997588,17.61655261,464.5273203,7.443732367,10.0366022,18.96510647,7788.27
503.9511333,216.054111,703.0046569,30.07387263,3.427972803,10.46201828,27.93317287,39.62905027,68.97905004,423.501728,4.194076541,11.73843039,5.765149597,8381.2
